Codigo;CodigoSolapa;CodigoRenglon;Texto;TextoToolTip;HoraInicio;CantidadHoras;HoraInicioProg;CantidadHorasProg;Renglones;Solapas;ID;Disponible;Finalizada;Descripcion;CantidadHorasProgPrep;CantidadHorasProgProd;FactorConversion;Cantidad;Cantidad1;FechaInicioConvertida;HoraInicioConvertida
752687;2;10;;;45636.26563;0.059049774;45628;0.0625;126;Conf Rollos;HOM  5312;TRUE;TRUE;(5312) ZVCFRH-CAMIBIO DE FORMATO ROLLOS ( HORNO ) CANT:1;0.0625;0;1;0;0;12/10/2024;6:22:30
752688;2;10;8442-CONFECCION;;45636.32422;0.553092003;45630;1.331944444;126;Conf Rollos;HOM  5315;TRUE;TRUE;(5315) MT8045-10 ROLLOS 80 MM X 45 PAPEL TERMICO CANT:20000;0;0.532638889;0.29268293;68333;0;12/10/2024;7:46:52
752689;2;10;8443-CONFECCION;;45638.49219;0.384162903;45630;2.432638889;126;Conf Rollos;HOM  5316;TRUE;TRUE;(5316) MT8060-10 ROLLOS 80 MM X 60 PAPEL TERMICO CANT:30000;0;0.557743056;0.22222222;66162;0;12/12/2024;11:48:45
752690;2;10;;;45638.44141;0.052111614;45630;0.0625;126;Conf Rollos;HOM  5313;TRUE;TRUE;(5313) ZVCFRH-CAMIBIO DE FORMATO ROLLOS ( HORNO ) CANT:1;0.0625;0;1;0;0;12/12/2024;10:35:37
752692;2;8;;;45638.25;0.161689296;45628;0.166666667;125;Conf Rollos;HOM  5317;TRUE;TRUE;(5317) ZVCFRFH-CAMIBIO DE FORMATO ROLLOS ( FORMATO + HORNO ) CANT:1;0.166666667;0;1;0;0;12/12/2024;6:00:00
752693;2;8;8445-CONF;;45638.41016;0.463348418;45628;0.886111111;125;Conf Rollos;HOM  5318;TRUE;TRUE;(5318) MO5730-10 ROLLOS 57 MM X 30  PAPEL OBRA CANT:20000;0;0.206585648;0.59259259;18511;0;12/12/2024;9:50:37
752747;1;13;127605-CONFECCION;;45636.55859;3.983936548;45628;5.044444444;396;Confecc Bolsas;FAM 52191;TRUE;TRUE;(52191) BFK4A-BOLSA FUELLE 15X5;;;;;;;
752748;1;13;127365-CONFECCION;;45629.25;0.623793364;0;0.65;396;Confecc Bolsas;FAM 52095;TRUE;TRUE;(52095) ZBKTE7FDP-CJ X 500 BOLSAS 7 T E FAN DE PAN CANT:125000;0;0.364155092;1;64199;0;12/3/2024;6:00:00
752762;0;7;127473-CONFECCION;;45630.25;0.517458498;0;0.696527778;550;Conf Sobres / Imp;FAM 52144;TRUE;TRUE;(52144) ZSMAC335BFS-*1 CJ X 1000 SOB BCO MACRO NVO 335 CANT:330000;0.152777778;0.473611111;1;159177;0;12/4/2024;6:00:00
752824;1;12;126519-CONFECCION;;45629.25;0.554374039;45628.81641;0;401;Confecc Bolsas;FAM 51773;TRUE;TRUE;(51773) BFCNAP-BOLSA FC  NARANJA PAQ X 25  12;;;;;;;
752847;1;14;127375-CONFECCION;;45628.78516;0.089819007;45625.42188;0;402;Confecc Bolsas;FAM 52100;TRUE;TRUE;(52100) ZBFCRRAPPI-CJ X 250 BOLSAS 33X15X48 RAPPII CANT:70000;0;0;1;0;0;12/2/2024;18:50:37
752848;1;14;127375-CONFECCION;;45629.25;0.494004518;45628.83203;0;402;Confecc Bolsas;FAM 52100;TRUE;TRUE;(52100) ZBFCRRAPPI-CJ X 250 BOLSAS 33X15X48 RAPPII CANT:70000;0;0;1;0;0;12/3/2024;6:00:00
752926;6;11;Pegado lateral pl: 450000;;45630.25;0.625490189;0;3.409722222;825;TECNI;14533;TRUE;TRUE;14533   - Todo Envase - COVER FREDDO 120. Estuche. 225 x 58 mm. En Cartulina Duplex PDS de 230 g. 1 color de frente  Barniz brillante;;;;;;;
752975;0;2;127358-CONFECCION;;45630.25;0.625;0;0.975694444;610;Conf Sobres / Imp;FAM 52091;TRUE;TRUE;(52091) ZSKENINVENT-BULTO X 5 CAJAS DE 500 SOBRES VENTANA KENINGTON CANT:720000;0;0.464641204;1;338329;0;12/4/2024;6:00:00
752976;0;2;127358-CONFECCION;;45631.25;0.366251886;0;0.357638889;610;Conf Sobres / Imp;FAM 52091;TRUE;TRUE;(52091) ZSKENINVENT-BULTO X 5 CAJAS DE 500 SOBRES VENTANA KENINGTON CANT:720000;0;0.272222222;1;196078;0;12/5/2024;6:00:00
753043;6;12;Pegado 4 puntas pl: 20000;;45630.25;0.354166667;0;0;826;TECNI;14462;TRUE;TRUE;14462   - 901405 TECNOGRAFIC - TCTINTO037 - TRIUNFANTE CAJA REP 288 RAYADA) - Desglosada de la O.T.: 14447;0;0.136863426;1;7459;0;12/4/2024;6:00:00
753050;1;11;;;45639.38672;0.491892904;45629;0.5;249;Confecc Bolsas;FAM 52193;TRUE;TRUE;(52193) ZVCFB249-CAMIBIO DE FORMATO BOLSAS MAQ 249 CANT:1;0.5;0;1;1;0;12/13/2024;9:16:52
753051;1;11;127612-CONFECCION;;45639.87891;0.664177954;45629;0.525;249;Confecc Bolsas;FAM 52194;TRUE;TRUE;(52194) 6679CF-FS*1 BGOLSA OFFSET PRECISION 80 GRS 270X370CM CONF CANT:90000;0;0.430555556;1;90000;0;12/13/2024;21:05:37
753053;1;11;127615-CONFECCION;;45642.35547;0.519758701;45629;1.020833333;249;Confecc Bolsas;FAM 52195;TRUE;TRUE;(52195) 2689-FS*1 BSA.OBRA PRIMERA. 27.0 X 37.0 CANT:175000;0;0.404293981;1;84096;0;12/16/2024;8:31:52
753054;1;11;127616-CONFECCION;;45644.33594;0.153318256;45629;0.145138889;249;Confecc Bolsas;FAM 52196;TRUE;TRUE;(52196) 2729CF-BOLSA MANILA 70 GRS 270X370 CONFECCIONADA CANT:25000;0;0.119444444;1;25000;0;12/18/2024;8:03:45
753055;1;11;127618-CONFECCION;;45644.48828;0.387405723;45636;0.729861111;249;Confecc Bolsas;FAM 52197;TRUE;TRUE;(52197) 2669- BSA.MAN. 27;;;;;;;
753056;1;11;127619-CONFECCION;;45646.43359;0.439969838;45636;1.020833333;249;Confecc Bolsas;FAM 52198;TRUE;TRUE;(52198) 6529CF-BOLSA KRAFT 70 GRS 270X370CM CONFECCIONADA CANT:175000;0;0.210150463;1;42815;0;12/20/2024;10:24:22
753058;1;11;127622-CONFECCION;;45652.67188;0.204072401;45636;0.583333333;249;Confecc Bolsas;FAM 52199;TRUE;TRUE;(52199) 6629CF-BOLSA MANILA 70 GRS 270X370 CONFECCIONADA CANT:100000;0;0.048761574;1;10805;0;12/26/2024;16:07:30
753066;1;14;;;45630.25;0.619117618;0;0;402;Confecc Bolsas;FAM 52160;TRUE;TRUE;(52160) ZVCF402-CAMBIO DE FORMATO MAQ402 CANT:1;0.083715278;0;1;1;0;12/4/2024;6:00:00
753092;1;11;127492-CONFECCION;;45632.41797;0.411915541;0;0.4375;249;Confecc Bolsas;FAM 52154;TRUE;TRUE;(52154) 2668-BSA.MAN. 25.0 X 35.3 CAJA X 250 U CANT:75000;0;0.359027778;1;75000;0;12/6/2024;10:01:52
753093;1;11;127496-CONFECCION;;45630.25;0.625;0;0.859027778;249;Confecc Bolsas;FAM 52156;TRUE;TRUE;(52156) 2688-FS*1 BSA.OBRA PRIMERA. 25.0 X 35.3 CANT:150000;0;0.337997686;1;74757;0;12/4/2024;6:00:00
753105;1;13;127365-CONFECCION;;45630.25;0.391440421;45629.81641;0.179861111;396;Confecc Bolsas;FAM 52095;TRUE;TRUE;(52095) ZBKTE7FDP-CJ X 500 BOLSAS 7 T E FAN DE PAN CANT:125000;0;0.120833333;1;24719;0;12/4/2024;6:00:00
753142;0;7;127632-CONFECCION;;45630.76563;0.111538462;45629;2.404861111;550;Conf Sobres / Imp;FAM 52201;TRUE;TRUE;(52201) ZSMAC335BFS-*1 CJ X 1000 SOB BCO MACRO NVO 335 CANT:630000;0;0.087291667;1;29695;0;12/4/2024;18:22:30
753144;0;7;127635-CONFECCION;;45639.35156;0.317119151;45632;0.488888889;550;Conf Sobres / Imp;FAM 52202;TRUE;TRUE;(52202) ZSMAC790BFS-*1 CJ X 1000 SOB. BCO MACRO NVO 790 CANT:70000;0.25;0.208333333;1;67242;0;12/13/2024;8:26:15
753145;6;11;Pegado lateral pl: 450000;;45631.25;0.135822028;0;2.446527778;825;TECNI;14533;TRUE;TRUE;14533   - Todo Envase - COVER FREDDO 120. Estuche. 225 x 58 mm. En Cartulina Duplex PDS de 230 g. 1 color de frente  Barniz brillante;;;;;;;
753176;1;11;127496-CONFECCION;;45631.25;0.398190051;0;0.422222222;249;Confecc Bolsas;FAM 52156;TRUE;TRUE;(52156) 2688-FS*1 BSA.OBRA PRIMERA. 25.0 X 35.3 CANT:150000;0;0.346527778;1;72431;0;12/5/2024;6:00:00
753186;2;7;127511-IMPRESION;;45631.25;0.307440728;0;0.394444444;319;Conf Rollos;FAM 52165;TRUE;TRUE;(52165) BFCVEPIMP-PAPEL IMPRESO BFC VERDE PASTEL 125X75X260 CANT:539;0.075868056;0.086689815;1;9114;0;12/5/2024;6:00:00
753187;2;5;127511-IMPRESION;;45649.57813;0.074407198;0;0;-;Conf Rollos;FAM 52165;TRUE;FALSE;(52165) BFCVEPIMP-PAPEL IMPRESO BFC VERDE PASTEL 125X75X260 CANT:539;0.080381944;0.068171296;1;6510;0;12/23/2024;13:52:30
753212;6;7;Troquelado pl: 2500;;45630.34375;0.098642536;45629.86719;0.052083333;201;TECNI;14499;TRUE;TRUE;14499   - DEMA 901270 - DEMA ESTUCHE GENERICO 16X32X4.5. Estuche. 505 x 420 mm. En CARTULINA IBEMA SUPERA de 310 g. 6 colores de frente  Barniz mate;;;;;;;
753241;6;3;Impresion FRENTE pl: 3334;;45639.36719;0.107692301;45630.40238;0.16875;Impresion 3ros;TECNI;14566;TRUE;FALSE;14566   - KOPELCO - EST. TULIPAN REGALO. Estuche. 106 x 161 mm. En CARTULINA TX de 208 g. 4 colores de frente y 2 colores de dorso.  Barniz mate;;;;;;;
753242;6;8;Stamping Tercero pl: 3334;;45642.42969;0.043740574;45630.57183;0.04375;Tercero;TECNI;14566;TRUE;FALSE;14566   - KOPELCO - EST. TULIPAN REGALO. Estuche. 106 x 161 mm. En CARTULINA TX de 208 g. 4 colores de frente y 2 colores de dorso.  Barniz mate;;;;;;;
753244;6;7;Relieve pl: 3334;;45650.34375;0.157315239;45649.61778;0.164583333;201;TECNI;14566;TRUE;TRUE;14566   - KOPELCO - EST. TULIPAN REGALO. Estuche. 106 x 161 mm. En CARTULINA TX de 208 g. 4 colores de frente y 2 colores de dorso.  Barniz mate;;;;;;;
753247;6;3;Impresion FRENTE pl: 5000;;45639.77734;0.188159883;45630.61627;0.188194444;Impresion 3ros;TECNI;14565;TRUE;FALSE;14565   - KOPELCO - EST. TULIPAN X 12 ultra fino. Estuche. 296 x 180 mm. En CARTULINA TX de 240 g. 4 colores de frente y 2 colores de dorso.  Impres;0.125;0.044444444;1;5000;900;12/13/2024;18:39:22
753248;6;2;Impresion DORSO pl: 5000;;45638.78125;0.063159883;45630.80516;0.063194444;Heidel Med;TECNI;14565;TRUE;FALSE;14565   - KOPELCO - EST. TULIPAN X 12 ultra fino. Estuche. 296 x 180 mm. En CARTULINA TX de 240 g. 4 colores de frente y 2 colores de dorso.  Impres;0;0.044444444;1;5000;900;12/12/2024;18:45:00
753249;6;8;Stamping Tercero pl: 5000;;45642.54688;0.063046761;45630.86905;0.063194444;Tercero;TECNI;14565;TRUE;FALSE;14565   - KOPELCO - EST. TULIPAN X 12 ultra fino. Estuche. 296 x 180 mm. En CARTULINA TX de 240 g. 4 colores de frente y 2 colores de dorso.  Impres;0;0.044444444;1;5000;900;12/16/2024;13:07:30
753250;6;7;Troquelado pl: 5000;;45644.54688;0.225339368;45650.32333;0.190972222;201;TECNI;14565;TRUE;TRUE;14565   - KOPELCO - EST. TULIPAN X 12 ultra fino. Estuche. 296 x 180 mm. En CARTULINA TX de 240 g. 4 colores de frente y 2 colores de dorso.  Impres;0.104166667;0.061111111;1;5000;900;12/18/2024;13:07:30
753251;6;7;Relieve aparte pl: 5000;;45644.17188;0.277526408;45650.515;0.190972222;201;TECNI;14565;TRUE;TRUE;14565   - KOPELCO - EST. TULIPAN X 12 ultra fino. Estuche. 296 x 180 mm. En CARTULINA TX de 240 g. 4 colores de frente y 2 colores de dorso.  Impres;0.104166667;0.061111111;1;5000;900;12/18/2024;4:07:30
753254;6;11;Pegado lateral pl: 30000;;45645.35938;0.403883874;45662.45569;0.229166667;825;TECNI;14565;TRUE;TRUE;14565   - KOPELCO - EST. TULIPAN X 12 ultra fino. Estuche. 296 x 180 mm. En CARTULINA TX de 240 g. 4 colores de frente y 2 colores de dorso.  Impres;0.104166667;0.125;1;30000;0;12/19/2024;8:37:30
753260;6;11;Pegado lateral pl: 1000;;45636.51953;0.074660636;45630;0.009027778;825;TECNI;14497;TRUE;TRUE;14497   - DEMA 901270 - DEMA ESTUCHE GENERICO 16X32X4.5. Estuche. 505 x 420 mm. En CARTULINA IBEMA SUPERA de 310 g. 6 colores de frente  Barniz mate;;;;;;;
753280;6;11;Pegado lateral pl: 1500;;45631.71094;0.038235296;45630;0.013888889;825;TECNI;14501;TRUE;TRUE;14501   - DEMA 901270 - DEMA ESTUCHE GENERICO 16X32X4.5. Estuche. 505 x 420 mm. En CARTULINA IBEMA SUPERA de 310 g. 6 colores de frente  Barniz mate;;;;;;;
753301;1;12;126525-CONFECCION;;45629.80469;0.070927605;45623.49609;0;401;Confecc Bolsas;FAM 51775;TRUE;TRUE;(51775) BFCVIOP-Bolsa FC Violeta paquete x25u CANT:30000;0;0;1;0;0;12/3/2024;19:18:45
753302;1;12;126525-CONFECCION;;45630.25;0.362217188;45630.29297;0;401;Confecc Bolsas;FAM 51775;TRUE;TRUE;(51775) BFCVIOP-Bolsa FC Violeta paquete x25u CANT:30000;0;0;1;0;0;12/4/2024;6:00:00
753343;1;13;127363-CONFECCION;;45631.25;0.208710402;0;0.293055556;396;Confecc Bolsas;FAM 52094;TRUE;TRUE;(52094) ZBKTE7BKRY-CJ X 500 BOLSAS N¦ 7 T E BAKERY CANT:25000;0.208333333;0.056944444;1;11676;0;12/5/2024;6:00:00
753344;1;13;127361-CONFECCION;;45632.25;0.626319766;0;0.65625;396;Confecc Bolsas;FAM 52093;TRUE;TRUE;(52093) ZBKTE4ABKRY-CJ X 1000 BOLSAS 4A T E  BAKERY CANT:100000;0;0.439583333;1;95049;0;12/6/2024;6:00:00
753397;6;12;Pegado 4 puntas pl: 20000;;45631.25;0.214781299;0;0;826;TECNI;14462;TRUE;TRUE;14462   - 901405 TECNOGRAFIC - TCTINTO037 - TRIUNFANTE CAJA REP 288 RAYADA) - Desglosada de la O.T.: 14447;0;0.071469907;1;12541;0;12/5/2024;6:00:00
753402;6;10;Pegado ventana pl: 100000;;45632.52083;0.354166667;0;0;Peg Ventana 820;TECNI;14292;TRUE;FALSE;14292   - LODY - TELODY052 LODY MEN BOXER NUEVO. Estuche. 187 mm. x 114 mm. x 35 mm. En CARTULINA TX SUPERA WHITE de 280 g. 3 colores de frente  ;0;0;1;0;0;12/6/2024;12:29:59
753403;6;10;Pegado ventana pl: 100000;;45635.25;0.354166667;0;0;Peg Ventana 820;TECNI;14292;TRUE;FALSE;14292   - LODY - TELODY052 LODY MEN BOXER NUEVO. Estuche. 187 mm. x 114 mm. x 35 mm. En CARTULINA TX SUPERA WHITE de 280 g. 3 colores de frente  ;0;0;1;0;0;12/9/2024;6:00:00
753404;6;10;Pegado ventana pl: 100000;;45650.25391;0.243224934;0;0;Peg Ventana 820;TECNI;14292;TRUE;FALSE;14292   - LODY - TELODY052 LODY MEN BOXER NUEVO. Estuche. 187 mm. x 114 mm. x 35 mm. En CARTULINA TX SUPERA WHITE de 280 g. 3 colores de frente  ;0;0;1;0;0;12/24/2024;6:05:37
753416;6;7;Troquelado pl: 100000;;45646.76563;0.483936638;45632.62109;0;201;TECNI;14292;TRUE;TRUE;14292   - LODY - TELODY052 LODY MEN BOXER NUEVO. Estuche. 187 mm. x 114 mm. x 35 mm. En CARTULINA TX SUPERA WHITE de 280 g. 3 colores de frente  ;0;0.202557871;1;20131;206;12/20/2024;18:22:30
753417;6;7;Troquelado pl: 30000;;45633.06641;0.475301653;45650.52736;0.557638889;201;TECNI;14570;TRUE;TRUE;14570   - FOOD PACK - CPV001 -  PORTA VASOS (2 UNIDADES). Estuche. 281 x 293 mm. En LINER KRAFT de 350 g. 0 color de frente  Troquelado;;;;;;;
753421;6;11;Pegado lateral pl: 120000;;45642.77344;0.100037709;45660.78986;0.089583333;825;TECNI;14570;TRUE;TRUE;14570   - FOOD PACK - CPV001 -  PORTA VASOS (2 UNIDADES). Estuche. 281 x 293 mm. En LINER KRAFT de 350 g. 0 color de frente  Troquelado;;;;;;;
753422;6;7;Troquelado pl: 15000;;45636.70703;0.167571649;45630.58774;0.263194444;201;TECNI;14569;TRUE;TRUE;14569   - FOOD PACK - CEMM001 -  ESTUCHE MALETIN CON MANIJA - REGALO. Estuche. 300 x 480 mm. En LINER KRAFT de 350 g. 0 color de frente  Troquelado;;;;;;;
753425;6;11;Pegado fondo automatico pl: 30000;;45649.62109;0.25390625;45662.03153;0.356944444;825;TECNI;14569;TRUE;TRUE;14569   - FOOD PACK - CEMM001 -  ESTUCHE MALETIN CON MANIJA - REGALO. Estuche. 300 x 480 mm. En LINER KRAFT de 350 g. 0 color de frente  Troquelado;;;;;;;
753426;6;3;Impresion FRENTE pl: 3334;;45639.625;0.116704375;45630.58791;0.116666667;Impresion 3ros;TECNI;14568;TRUE;FALSE;14568   - KOPELCO - TEKOPEL606 - ULTRA FINO X 6 (QPC06186)) - Desglosada de la O.T.: 14559;0.070833333;0.031944444;1;3334;950;12/13/2024;15:00:00
753427;6;2;Impresion DORSO pl: 3334;;45638.85938;0.046003018;45630.70527;0.045833333;Heidel Med;TECNI;14568;TRUE;FALSE;14568   - KOPELCO - TEKOPEL606 - ULTRA FINO X 6 (QPC06186)) - Desglosada de la O.T.: 14559;0;0.031944444;1;3334;950;12/12/2024;20:37:30
753428;6;8;Stamping Tercero pl: 3334;;45642.625;0.046003018;45630.75179;0.045833333;Tercero;TECNI;14568;TRUE;FALSE;14568   - KOPELCO - TEKOPEL606 - ULTRA FINO X 6 (QPC06186)) - Desglosada de la O.T.: 14559;0;0.031944444;1;3334;950;12/16/2024;15:00:00
753429;6;7;Troquelado pl: 3334;;45645.11719;0.177903473;45653.39403;0.167361111;201;TECNI;14568;TRUE;TRUE;14568   - KOPELCO - TEKOPEL606 - ULTRA FINO X 6 (QPC06186)) - Desglosada de la O.T.: 14559;0.104166667;0.044444444;1;3334;950;12/19/2024;2:48:45
753430;6;7;Relieve aparte pl: 3334;;45644.98828;0.130803972;45653.56208;0.167361111;201;TECNI;14568;TRUE;TRUE;14568   - KOPELCO - TEKOPEL606 - ULTRA FINO X 6 (QPC06186)) - Desglosada de la O.T.: 14559;0.104166667;0.044444444;1;3334;950;12/18/2024;23:43:07
753433;6;11;Pegado lateral pl: 20000;;45646.30859;0.124028906;45662.38917;0.142361111;825;TECNI;14568;TRUE;TRUE;14568   - KOPELCO - TEKOPEL606 - ULTRA FINO X 6 (QPC06186)) - Desglosada de la O.T.: 14559;0.059027778;0.083333333;1;20000;0;12/20/2024;7:24:22
753434;6;3;Impresion FRENTE pl: 2500;;45639.51172;0.089555055;45630.79832;0.089583333;Impresion 3ros;TECNI;14567;TRUE;FALSE;14567   - KOPELCO - TEKOPEL605 - CONTROL RETARDANTE X 6 (QPC06185)) - Desglosada de la O.T.: 14559;0.053472222;0.025694444;1;2500;900;12/13/2024;12:16:52
753435;6;2;Impresion DORSO pl: 2500;;45638.62891;0.056674208;45630.8886;0.036111111;Heidel Med;TECNI;14567;TRUE;FALSE;14567   - KOPELCO - TEKOPEL605 - CONTROL RETARDANTE X 6 (QPC06185)) - Desglosada de la O.T.: 14559;0;0.025694444;1;2500;900;12/12/2024;15:05:37
753436;6;8;Stamping Tercero pl: 2500;;45642.70313;0.028242834;45630.92541;0.036111111;Tercero;TECNI;14567;TRUE;FALSE;14567   - KOPELCO - TEKOPEL605 - CONTROL RETARDANTE X 6 (QPC06185)) - Desglosada de la O.T.: 14559;0;0.025694444;1;2500;900;12/16/2024;16:52:30
753437;6;7;Troquelado pl: 2500;;45646.08203;0.101264678;45656.27319;0.154166667;201;TECNI;14567;TRUE;TRUE;14567   - KOPELCO - TEKOPEL605 - CONTROL RETARDANTE X 6 (QPC06185)) - Desglosada de la O.T.: 14559;0.104166667;0.035416667;1;2500;900;12/20/2024;1:58:07
753438;6;7;Relieve aparte pl: 2500;;45645.92969;0.150188535;45656.42806;0.154166667;201;TECNI;14567;TRUE;TRUE;14567   - KOPELCO - TEKOPEL605 - CONTROL RETARDANTE X 6 (QPC06185)) - Desglosada de la O.T.: 14559;0.104166667;0.035416667;1;2500;900;12/19/2024;22:18:45
753440;6;11;Pegado lateral pl: 15000;;45646.42969;0.097209655;45662.53222;0.106944444;825;TECNI;14567;TRUE;TRUE;14567   - KOPELCO - TEKOPEL605 - CONTROL RETARDANTE X 6 (QPC06185)) - Desglosada de la O.T.: 14559;0.044444444;0.0625;1;15000;0;12/20/2024;10:18:45
753441;6;3;Impresion FRENTE pl: 2500;;45636.24609;0.091704376;45630.96221;0.053472222;Impresion 3ros;TECNI;14552;TRUE;FALSE;14552   - 901405 TECNOGRAFIC - TCTINTO033 - TRIUNFANTE CAJA REP 480 CUADRICULADA) - Desglosada de la O.T.: 14546;0.020833333;0.022916667;1;2500;600;12/10/2024;5:54:22
753442;6;7;Troquelado pl: 2500;;45638.67188;0.052714933;45656.73778;0.149305556;201;TECNI;14552;TRUE;TRUE;14552   - 901405 TECNOGRAFIC - TCTINTO033 - TRIUNFANTE CAJA REP 480 CUADRICULADA) - Desglosada de la O.T.: 14546;0.104166667;0.031944444;1;2500;600;12/12/2024;16:07:30
753444;6;12;Pegado 4 puntas pl: 10000;;45644.71094;0.037082203;45662.63986;0.191666667;826;TECNI;14552;TRUE;TRUE;14552   - 901405 TECNOGRAFIC - TCTINTO033 - TRIUNFANTE CAJA REP 480 CUADRICULADA) - Desglosada de la O.T.: 14546;0;0.001747685;1;155;0;12/18/2024;17:03:45
753445;6;3;Impresion FRENTE pl: 9250;;45636.34766;0.18733032;45631.01638;0.1875;Impresion 3ros;TECNI;14551;TRUE;FALSE;14551   - 901405 TECNOGRAFIC - TCTINTO032 - TRIUNFANTE CAJA REP 480 RAYADA) - Desglosada de la O.T.: 14546;0.083333333;0.072916667;1;9250;451;12/10/2024;8:20:37
753446;6;7;Troquelado pl: 9250;;45638.40234;0.268778294;45657.4;0.247916667;201;TECNI;14551;TRUE;TRUE;14551   - 901405 TECNOGRAFIC - TCTINTO032 - TRIUNFANTE CAJA REP 480 RAYADA) - Desglosada de la O.T.: 14546;0.104166667;0.100694444;1;9250;451;12/12/2024;9:39:22
753449;6;12;Pegado 4 puntas pl: 37000;;45643.44922;0.30078125;45662.83222;0.766666667;826;TECNI;14551;TRUE;TRUE;14551   - 901405 TECNOGRAFIC - TCTINTO032 - TRIUNFANTE CAJA REP 480 RAYADA) - Desglosada de la O.T.: 14546;0.1;0.099861111;1;8866;0;12/17/2024;10:46:52
753450;6;3;Impresion FRENTE pl: 1250;;45636.53906;0.095927604;45631.20457;0.040277778;Impresion 3ros;TECNI;14550;TRUE;FALSE;14550   - 901405 TECNOGRAFIC - TCTINTO038 - TRIUNFANTE CAJA REP 288 CUADRICULADA) - Desglosada de la O.T.: 14545;0.020833333;0.013888889;1;1250;600;12/10/2024;12:56:15
753451;6;7;Troquelado pl: 1250;;45643.17578;0.09950316;45658.02222;0.130555556;201;TECNI;14550;TRUE;TRUE;14550   - 901405 TECNOGRAFIC - TCTINTO038 - TRIUNFANTE CAJA REP 288 CUADRICULADA) - Desglosada de la O.T.: 14545;0.104166667;0.01875;1;1250;600;12/17/2024;4:13:07
753453;6;12;Pegado 4 puntas pl: 5000;;45649.51953;0.116365008;45663.59958;0.104166667;826;TECNI;14550;TRUE;TRUE;14550   - 901405 TECNOGRAFIC - TCTINTO038 - TRIUNFANTE CAJA REP 288 CUADRICULADA) - Desglosada de la O.T.: 14545;0.020833333;0.083333333;1;5000;0;12/23/2024;12:28:07
753454;6;3;Impresion FRENTE pl: 5000;;45636.64063;0.144343898;45631.24554;0.144444444;Impresion 3ros;TECNI;14549;TRUE;FALSE;14549   - 901405 TECNOGRAFIC - TCTINTO037 - TRIUNFANTE CAJA REP 288 RAYADA) - Desglosada de la O.T.: 14545;0.083333333;0.043055556;1;5000;750;12/10/2024;15:22:30
753455;6;7;Troquelado pl: 5000;;45643.27344;0.087141782;45658.28472;0.188888889;201;TECNI;14549;TRUE;TRUE;14549   - 901405 TECNOGRAFIC - TCTINTO037 - TRIUNFANTE CAJA REP 288 RAYADA) - Desglosada de la O.T.: 14545;0.104166667;0.059722222;1;5000;750;12/17/2024;6:33:45
753457;6;12;Pegado 4 puntas pl: 20000;;45645.46094;0.2890625;45663.70444;0.416666667;826;TECNI;14549;TRUE;TRUE;14549   - 901405 TECNOGRAFIC - TCTINTO037 - TRIUNFANTE CAJA REP 288 RAYADA) - Desglosada de la O.T.: 14545;0.083333333;0;1;0;0;12/19/2024;11:03:45
753536;0;7;127632-CONFECCION;;45631.25;0.625;0;2.302777778;550;Conf Sobres / Imp;FAM 52201;TRUE;TRUE;(52201) ZSMAC335BFS-*1 CJ X 1000 SOB BCO MACRO NVO 335 CANT:630000;0;0.522731481;1;177290;0;12/5/2024;6:00:00
753541;0;2;;;45631.61719;0.2578125;45630;0.5;610;Conf Sobres / Imp;FAM 52150;TRUE;TRUE;(52150) ZVCF120-C.F. a 120 CANT:1;0.253414352;0;1;0;0;12/5/2024;14:48:45
753542;0;2;127469-CONFECCION;;45632.56641;0.310218692;45630;0.822222222;610;Conf Sobres / Imp;FAM 52142;TRUE;TRUE;(52142) ZSRICABSA2-CJ X 1250 SOBRES RICOH ABSA NUEVO CANT:450000;0;0.249270833;1;182553;0;12/6/2024;13:35:37
753563;2;8;8437-CONFECCION;;45632.25;0.623039186;0;0.643055556;125;Conf Rollos;HOM  5310;TRUE;TRUE;(5310) XTR5720-ROLLO 57 mm x 20 PAPEL TERMICO CANT:30000;0;0.198854166;1.13333333;14140;0;12/6/2024;6:00:00
753566;2;8;8436-CONFECCCION;;45631.25;0.101998493;45630.80078;0;125;Conf Rollos;HOM  5309;TRUE;TRUE;(5309) XTR8060-ROLLO 80 mm x 60 PAPEL TERMICO CANT:45000;0;0;0.24;6846;0;12/5/2024;6:00:00
753570;2;10;8423-CONFECCION;;45631.25;0.066779792;45630.80469;0;126;Conf Rollos;HOM  5298;TRUE;TRUE;(5298) MT8045-10 ROLLOS 80 MM X 45 PAPEL TERMICO CANT:30000;0;0;0.29268293;1293;0;12/5/2024;6:00:00
753598;6;11;Pegado lateral pl: 450000;;45632.4375;0.4375;45630.79297;0;825;TECNI;14533;TRUE;TRUE;14533   - Todo Envase - COVER FREDDO 120. Estuche. 225 x 58 mm. En Cartulina Duplex PDS de 230 g. 1 color de frente  Barniz brillante;;;;;;;
753612;0;7;127632-CONFECCION;;45632.25;0.309313715;0;1.695833333;550;Conf Sobres / Imp;FAM 52201;TRUE;TRUE;(52201) ZSMAC335BFS-*1 CJ X 1000 SOB BCO MACRO NVO 335 CANT:630000;0;0.265289352;1;91237;0;12/6/2024;6:00:00
753613;0;7;127632-CONFECCION;;45633.25;0.291666667;0;1.384027778;550;Conf Sobres / Imp;FAM 52201;TRUE;TRUE;(52201) ZSMAC335BFS-*1 CJ X 1000 SOB BCO MACRO NVO 335 CANT:630000;0;0.182060185;1;60871;0;12/7/2024;6:00:00
